# zooid     P          Nclass  image
ASW00092tb  0.5943279  212       http://spacewarps.org/subjects/standard/5183f151e4bb21021906767f.png
ASW0005mht  0.9873181  145       http://spacewarps.org/subjects/standard/5183f151e4bb210219040121.png
ASW00015rl  0.3327649  176       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d371.png
ASW00009rn  1.0000000  117       http://spacewarps.org/subjects/standard/5183f151e4bb210219003173.png
ASW0008wyh  1.0000000  199       http://spacewarps.org/subjects/standard/5183f151e4bb2102190658d9.png
ASW0008wyk  1.0000000  138       http://spacewarps.org/subjects/standard/5183f151e4bb2102190658dc.png
ASW0004izo  1.0000000  116       http://spacewarps.org/subjects/standard/5183f151e4bb210219033924.png
ASW0003obf  1.0000000  130       http://spacewarps.org/subjects/standard/5183f151e4bb210219029ddb.png
ASW0001lj8  1.0000000  181       http://spacewarps.org/subjects/standard/5183f151e4bb210219012344.png
ASW00067sh  0.7436092  236       http://spacewarps.org/subjects/standard/5183f151e4bb210219046cf1.png
ASW0008ge7  1.0000000  103       http://spacewarps.org/subjects/standard/5183f151e4bb2102190604ff.png
ASW0008551  1.0000000  201       http://spacewarps.org/subjects/standard/5183f151e4bb21021905cc05.png
ASW00008hu  1.0000000  89       http://spacewarps.org/subjects/standard/5183f151e4bb210219002b02.png
ASW0005stq  0.9999287  186       http://spacewarps.org/subjects/standard/5183f151e4bb21021904212e.png
ASW0000lme  0.6856974  197       http://spacewarps.org/subjects/standard/5183f151e4bb210219006d76.png
ASW0001dw7  0.5225822  126       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fc97.png
ASW0001rjb  0.4711083  185       http://spacewarps.org/subjects/standard/5183f151e4bb2102190141a7.png
ASW0008tc1  0.5529480  190       http://spacewarps.org/subjects/standard/5183f151e4bb210219064681.png
ASW00092k7  1.0000000  164       http://spacewarps.org/subjects/standard/5183f151e4bb210219067537.png
ASW0001ian  1.0000000  127       http://spacewarps.org/subjects/standard/5183f151e4bb2102190112df.png
ASW00018mf  1.0000000  124       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e1e7.png
ASW0000y8p  0.9681093  185       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ad59.png
ASW0003qi0  1.0000000  92       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a8e8.png
ASW0005i2p  1.0000000  192       http://spacewarps.org/subjects/standard/5183f151e4bb21021903eac1.png
ASW00019fm  1.0000000  181       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e602.png
