# zooid     P          Nclass  image
ASW000080k  0.9872287  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219002894.png
ASW0000z9l  0.9579909  16       http://spacewarps.org/subjects/standard/5183f151e4bb21021900b289.png
ASW000375u  0.9982698  27       http://spacewarps.org/subjects/standard/5183f151e4bb210219024702.png
ASW00026d6  0.9917335  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219018cba.png
ASW00099o7  0.9586766  26       http://spacewarps.org/subjects/standard/5183f151e4bb210219069937.png
ASW000392k  0.9965401  7       http://spacewarps.org/subjects/standard/5183f151e4bb2102190250ac.png
ASW0005nhm  0.9638209  30       http://spacewarps.org/subjects/standard/5183f151e4bb21021904062a.png
ASW0000gz9  0.9931312  16       http://spacewarps.org/subjects/standard/5183f151e4bb2102190055f5.png
ASW00053f7  0.9924378  12       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a093.png
ASW0001dt1  0.9567922  23       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fc25.png
ASW00053fj  0.9748313  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a09f.png
ASW0002j4d  0.9546089  22       http://spacewarps.org/subjects/standard/5183f151e4bb21021901cd4d.png
ASW0000nn4  0.9796065  39       http://spacewarps.org/subjects/standard/5183f151e4bb2102190077b0.png
ASW0006c9a  0.9886119  11       http://spacewarps.org/subjects/standard/5183f151e4bb21021904838e.png
ASW0003agn  0.9668959  43       http://spacewarps.org/subjects/standard/5183f151e4bb2102190257b7.png
ASW0001m4l  0.9879547  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219012645.png
ASW0000fyd  0.9648816  71       http://spacewarps.org/subjects/standard/5183f151e4bb2102190050c5.png
ASW000524x  0.9656719  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219039a11.png
ASW0005252  0.9844611  7       http://spacewarps.org/subjects/standard/5183f151e4bb210219039a16.png
ASW0006wdu  0.9981160  6       http://spacewarps.org/subjects/standard/5183f151e4bb21021904e972.png
ASW0002xve  0.9945064  7       http://spacewarps.org/subjects/standard/5183f151e4bb2102190217fa.png
ASW0002xv6  0.9832091  5       http://spacewarps.org/subjects/standard/5183f151e4bb2102190217f2.png
ASW0002p5v  0.9906009  13       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ebe3.png
ASW0009a19  0.9528699  4       http://spacewarps.org/subjects/standard/5183f151e4bb210219069b0d.png
ASW0002r06  0.9940529  20       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f536.png
ASW0002r08  0.9821927  20       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f538.png
ASW000260c  0.9847498  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219018aec.png
ASW0000u37  0.9922268  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219009853.png
ASW0000u3a  0.9973031  33       http://spacewarps.org/subjects/standard/5183f151e4bb210219009856.png
ASW0005jbt  0.9778492  27       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f119.png
ASW0007xqm  0.9924636  9       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a68e.png
ASW00012lt  0.9931875  17       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c371.png
ASW00048u4  0.9742897  42       http://spacewarps.org/subjects/standard/5183f151e4bb2102190305bc.png
ASW0006e3j  0.9971356  9       http://spacewarps.org/subjects/standard/5183f151e4bb210219048cdf.png
ASW0002ysy  0.9772258  19       http://spacewarps.org/subjects/standard/5183f151e4bb210219021cb2.png
ASW0003hvz  0.9855299  15       http://spacewarps.org/subjects/standard/5183f151e4bb210219027d4f.png
ASW0003hvx  0.9822340  14       http://spacewarps.org/subjects/standard/5183f151e4bb210219027d4d.png
ASW0002yta  0.9957761  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219021cbe.png
ASW0000qpl  0.9529357  37       http://spacewarps.org/subjects/standard/5183f151e4bb210219008739.png
ASW0009bzo  0.9612347  10       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a4f4.png
ASW0009bzz  0.9985911  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a4ff.png
ASW0009bzw  0.9844175  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a4fc.png
ASW0000ljc  0.9616797  28       http://spacewarps.org/subjects/standard/5183f151e4bb210219006d08.png
ASW00050dz  0.9951869  13       http://spacewarps.org/subjects/standard/5183f151e4bb210219039137.png
ASW00057gw  0.9965523  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021903b510.png
ASW0002b9s  0.9962135  6       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a590.png
ASW0001x77  0.9951692  13       http://spacewarps.org/subjects/standard/5183f151e4bb210219015e53.png
ASW0000q0z  0.9682742  35       http://spacewarps.org/subjects/standard/5183f151e4bb2102190083c3.png
ASW000251j  0.9983329  31       http://spacewarps.org/subjects/standard/5183f151e4bb210219018607.png
ASW0001771  0.9767806  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021900daad.png
ASW0001vs0  0.9704887  29       http://spacewarps.org/subjects/standard/5183f151e4bb210219015720.png
ASW0001m2l  0.9916034  7       http://spacewarps.org/subjects/standard/5183f151e4bb2102190125fd.png
ASW00017cn  0.9953570  18       http://spacewarps.org/subjects/standard/5183f151e4bb21021900db77.png
ASW00008yb  0.9621877  33       http://spacewarps.org/subjects/standard/5183f151e4bb210219002d53.png
ASW0002bry  0.9944684  12       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a81e.png
ASW000098v  0.9557436  16       http://spacewarps.org/subjects/standard/5183f151e4bb210219002ecf.png
ASW0002rx1  0.9991815  9       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f9d5.png
ASW00023vf  0.9771071  24       http://spacewarps.org/subjects/standard/5183f151e4bb21021901801b.png
ASW0009cb8  0.9842217  23       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a694.png
ASW0001c6q  0.9702514  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021900f3f2.png
ASW0002r6u  0.9809996  13       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f626.png
ASW0006eix  0.9889984  23       http://spacewarps.org/subjects/standard/5183f151e4bb210219048f09.png
ASW0007f70  0.9870621  42       http://spacewarps.org/subjects/standard/5183f151e4bb2102190548ac.png
ASW0007xs6  0.9778325  14       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a6c6.png
ASW00007mq  0.9919367  43       http://spacewarps.org/subjects/standard/5183f151e4bb2102190026a2.png
ASW00063k0  0.9591609  17       http://spacewarps.org/subjects/standard/5183f151e4bb210219045780.png
ASW0000gau  0.9604534  22       http://spacewarps.org/subjects/standard/5183f151e4bb210219005286.png
ASW0004e7g  0.9845510  24       http://spacewarps.org/subjects/standard/5183f151e4bb2102190320ec.png
ASW0002o7b  0.9825282  10       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e707.png
ASW0002cu0  0.9898176  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ad78.png
ASW00009n7  0.9731329  26       http://spacewarps.org/subjects/standard/5183f151e4bb2102190030d3.png
ASW00009n8  0.9538296  35       http://spacewarps.org/subjects/standard/5183f151e4bb2102190030d4.png
ASW0004o2t  0.9563873  3       http://spacewarps.org/subjects/standard/5183f151e4bb2102190352e5.png
ASW0003lku  0.9721485  4       http://spacewarps.org/subjects/standard/5183f151e4bb210219028ffe.png
ASW000269w  0.9983154  29       http://spacewarps.org/subjects/standard/5183f151e4bb210219018c44.png
ASW0008vsd  0.9988715  9       http://spacewarps.org/subjects/standard/5183f151e4bb2102190652ed.png
ASW0003997  0.9746200  8       http://spacewarps.org/subjects/standard/5183f151e4bb21021902519b.png
ASW0008bfg  0.9576523  20       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ebdc.png
ASW0002bwy  0.9927501  22       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a8d2.png
ASW0002xmt  0.9794185  17       http://spacewarps.org/subjects/standard/5183f151e4bb2102190216c5.png
ASW0007b76  0.9587350  6       http://spacewarps.org/subjects/standard/5183f151e4bb210219053472.png
ASW0004cmh  0.9556610  4       http://spacewarps.org/subjects/standard/5183f151e4bb2102190318e9.png
ASW0000z1f  0.9930174  15       http://spacewarps.org/subjects/standard/5183f151e4bb21021900b163.png
ASW0002rfa  0.9783538  34       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f756.png
ASW00025qd  0.9743097  33       http://spacewarps.org/subjects/standard/5183f151e4bb210219018985.png
ASW00025ql  0.9944987  24       http://spacewarps.org/subjects/standard/5183f151e4bb21021901898d.png
ASW000129x  0.9930102  12       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c1c5.png
ASW0006ksp  0.9707300  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021904aec9.png
ASW0002s24  0.9833874  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021901fa8c.png
ASW0005yv1  0.9938474  13       http://spacewarps.org/subjects/standard/5183f151e4bb210219043fbd.png
ASW0003c6w  0.9831795  30       http://spacewarps.org/subjects/standard/5183f151e4bb210219026078.png
ASW0000g5i  0.9816908  34       http://spacewarps.org/subjects/standard/5183f151e4bb2102190051c6.png
ASW0006hoa  0.9863088  6       http://spacewarps.org/subjects/standard/5183f151e4bb210219049efa.png
ASW0001ydq  0.9984618  20       http://spacewarps.org/subjects/standard/5183f151e4bb21021901644e.png
ASW0007kjh  0.9790386  8       http://spacewarps.org/subjects/standard/5183f151e4bb2102190563bd.png
ASW0003bit  0.9664208  16       http://spacewarps.org/subjects/standard/5183f151e4bb210219025d15.png
ASW0008fao  0.9929790  6       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ff70.png
ASW0008wmr  0.9617338  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219065733.png
ASW00024v4  0.9750636  27       http://spacewarps.org/subjects/standard/5183f151e4bb210219018520.png
ASW00024o5  0.9916879  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219018425.png
ASW00034y8  0.9985979  33       http://spacewarps.org/subjects/standard/5183f151e4bb210219023bd0.png
ASW0004ilg  0.9885249  36       http://spacewarps.org/subjects/standard/5183f151e4bb210219033724.png
ASW0003ldo  0.9775215  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219028efc.png
ASW0004ho2  0.9863236  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219033272.png
ASW0004c48  0.9648996  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219031658.png
ASW0001vy9  0.9760353  14       http://spacewarps.org/subjects/standard/5183f151e4bb210219015801.png
ASW0000qm0  0.9510121  25       http://spacewarps.org/subjects/standard/5183f151e4bb2102190086b8.png
ASW00002c4  0.9753796  36       http://spacewarps.org/subjects/standard/5183f151e4bb210219000bd4.png
ASW0003y0i  0.9536635  9       http://spacewarps.org/subjects/standard/5183f151e4bb21021902cef2.png
ASW0002s9l  0.9947038  33       http://spacewarps.org/subjects/standard/5183f151e4bb21021901fb99.png
ASW0001342  0.9647202  10       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c602.png
ASW0004pas  0.9982249  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219035914.png
ASW0006bo3  0.9919719  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219048093.png
ASW0001d8z  0.9917411  20       http://spacewarps.org/subjects/standard/5183f151e4bb21021900f953.png
ASW00011d8  0.9918883  11       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bd2c.png
ASW0009cg6  0.9715719  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a746.png
ASW0002fhg  0.9829774  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021901bae4.png
ASW00053pa  0.9885895  21       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a1fe.png
ASW00001jn  0.9894834  34       http://spacewarps.org/subjects/standard/5183f151e4bb2102190007d3.png
ASW00001jl  0.9963137  38       http://spacewarps.org/subjects/standard/5183f151e4bb2102190007d1.png
ASW000062k  0.9754784  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219001ebc.png
ASW0002lcj  0.9786308  6       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d893.png
ASW0002ooc  0.9983003  14       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e96c.png
ASW0000hng  0.9851422  22       http://spacewarps.org/subjects/standard/5183f151e4bb21021900595c.png
ASW0002d5f  0.9970523  12       http://spacewarps.org/subjects/standard/5183f151e4bb21021901af13.png
ASW0004oy7  0.9924718  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021903574f.png
ASW0004oxy  0.9904959  13       http://spacewarps.org/subjects/standard/5183f151e4bb210219035746.png
ASW0002a8e  0.9934290  46       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a04e.png
ASW0004lbf  0.9971705  27       http://spacewarps.org/subjects/standard/5183f151e4bb2102190344eb.png
ASW00024fs  0.9857095  34       http://spacewarps.org/subjects/standard/5183f151e4bb2102190182f8.png
ASW000523i  0.9724684  12       http://spacewarps.org/subjects/standard/5183f151e4bb2102190399de.png
ASW0006ndp  0.9615702  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021904bbdd.png
