# zooid     P          Nclass  image
ASW00069pk  0.0000009  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190476a8.png
ASW00086sa  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d45a.png
ASW0007g03  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219054cc3.png
ASW00055uo  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903ace0.png
ASW0004pmp  0.0000266  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219035ac1.png
ASW0008aak  0.0000128  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021905e61c.png
ASW00096hc  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219068910.png
ASW0000vpf  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a083.png
ASW0006wpc  0.0000028  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904eb10.png
ASW0006yrw  0.0000003  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021904f58c.png
ASW00031y6  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219022c9e.png
ASW0008xbu  0.6082987  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219065aba.png
ASW0004oit  0.0000007  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219035525.png
ASW0001b1w  0.0000002  35       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ee34.png
ASW0005zw9  0.0000041  25       http://spacewarps.org/subjects/standard/5183f151e4bb2102190444f9.png
ASW0005ph2  0.9999951  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041036.png
ASW0000we9  0.0000597  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a401.png
ASW0009b2e  0.0000001  30       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a046.png
ASW00091eh  0.0011669  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219066f59.png
ASW0008pzv  0.0000053  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906359b.png
ASW0007yg0  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905aa20.png
ASW0009d7t  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906ab29.png
ASW0002jv7  0.0000006  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d113.png
ASW0004vom  0.0000054  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219037966.png
ASW0009caj  0.0002892  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a67b.png
ASW0004fpd  0.0000006  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219032881.png
ASW0004zab  0.0000004  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219038ba3.png
ASW0007vvu  0.0000456  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219059d2a.png
ASW00080n3  0.0000789  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905b53f.png
ASW0004gtk  0.0000001  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219032e28.png
ASW0002bmc  0.9997093  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a754.png
ASW0008jcf  0.0005571  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190613ef.png
ASW00009i3  0.0000033  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900301b.png
ASW00050sk  0.4189456  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219039344.png
ASW00092ed  0.0000006  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219067465.png
ASW00092v7  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190676c3.png
ASW0005ms2  0.4567074  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040292.png
ASW0006jj6  0.0000002  47       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a862.png
ASW0005kad  0.9999799  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f5f5.png
ASW0008fei  0.0000184  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905fffa.png
ASW0008fkq  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190600da.png
ASW0001sqw  0.0002025  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190147c8.png
ASW0007qlc  0.0000103  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219058260.png
ASW00092wh  0.0001482  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190676f1.png
ASW00007s4  0.0000005  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219002764.png
ASW0009256  0.0000559  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906731a.png
ASW0003w22  0.0000011  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c50a.png
ASW00088k2  0.0001000  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021905dd52.png
ASW0007w4b  0.0000002  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219059e5b.png
ASW0006i2r  0.9484614  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a103.png
ASW00099dp  0.0000189  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190697bd.png
ASW0006noe  0.9979451  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904bd5e.png
ASW00062bc  0.9770626  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045138.png
ASW0003rov  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aeef.png
ASW0003ors  0.0385882  31       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a028.png
ASW0008uz4  0.0000002  40       http://spacewarps.org/subjects/standard/5183f151e4bb210219064ed0.png
ASW0009ahd  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069d51.png
ASW0009a5e  0.0004614  47       http://spacewarps.org/subjects/standard/5183f151e4bb210219069ba2.png
ASW0002c3z  0.0000030  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a9cf.png
ASW0004lah  0.0000005  39       http://spacewarps.org/subjects/standard/5183f151e4bb2102190344c9.png
ASW000367c  0.0765146  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219024228.png
ASW0001eyn  0.5069657  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190101ff.png
ASW0004hyd  0.0007380  36       http://spacewarps.org/subjects/standard/5183f151e4bb2102190333e5.png
ASW0002r06  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f536.png
ASW0005a2e  0.0000017  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903c236.png
ASW0004lnq  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190346a6.png
ASW0003kik  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028a9c.png
ASW00008vk  0.0000358  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002cf0.png
ASW0008r7z  0.0000563  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219063bcf.png
ASW0007x2c  0.0000872  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a324.png
ASW00044gw  0.0031410  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902efa0.png
ASW0005ukh  0.0000019  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219042a01.png
ASW0002qm0  0.0000008  39       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f338.png
ASW0009cvm  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a972.png
ASW0008k2q  0.0000349  3       http://spacewarps.org/subjects/standard/5183f151e4bb2102190617a2.png
ASW000086u  0.0001234  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219002976.png
ASW00091ap  0.0001427  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219066ed1.png
ASW00085c0  0.0000177  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905cd00.png
ASW00042d9  0.9922949  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902e4fd.png
ASW0008ym2  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021906613a.png
ASW0007tq2  0.0001109  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905923a.png
ASW0004nh3  0.0000304  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034fd7.png
ASW0009ans  1.0000000  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e38.png
ASW0000sjm  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219009082.png
ASW0002owo  0.0566741  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ea98.png
ASW0004dv8  1.0000000  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219031f34.png
ASW0001qfu  0.0000072  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219013c1a.png
ASW0007f7d  0.0005751  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190548b9.png
ASW0007u3n  0.9987185  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219059423.png
ASW00068p2  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219047186.png
ASW0001ols  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190132d0.png
ASW000255g  0.0000019  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219018694.png
ASW0009b7d  0.0003206  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a0f9.png
ASW0005s37  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041d73.png
ASW00090l5  0.9189994  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219066b39.png
ASW0007fxb  0.0000432  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219054c5f.png
ASW0008vkg  0.0001174  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190651d0.png
ASW0004zuh  0.0000017  37       http://spacewarps.org/subjects/standard/5183f151e4bb210219038e79.png
ASW0007zym  0.0000542  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905b1ce.png
ASW0008o72  0.0000084  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219062c7e.png
ASW0009dcy  0.0000231  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906abe2.png
ASW0008z1b  0.0001706  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021906635f.png
ASW0003yal  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902d05d.png
ASW00046yj  0.0002271  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902fc3b.png
ASW0002kec  0.0000013  24       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d3c4.png
ASW0005yha  0.0000003  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219043dce.png
ASW0007sez  0.9996158  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219058b9b.png
ASW0004evz  0.0000027  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903245f.png
ASW0009bot  0.0003355  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a36d.png
ASW0007fag  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219054928.png
ASW0007ylw  0.0000583  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905aaf4.png
ASW00097w9  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069039.png
ASW000802d  0.0001142  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905b255.png
ASW0006u6q  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904de52.png
ASW0002iao  0.0000004  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901c920.png
ASW0001vtq  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901575e.png
ASW0002fq1  0.0000086  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901bc19.png
ASW0000ctm  0.9959232  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190040ea.png
ASW0000beu  0.0000004  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190039c6.png
ASW00039up  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190254a1.png
ASW0000or0  0.0000621  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219007d4c.png
ASW000186y  0.0000005  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900dfba.png
ASW0008s51  0.0000597  4       http://spacewarps.org/subjects/standard/5183f151e4bb210219064075.png
ASW00076qt  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219051de5.png
ASW0002e4l  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b405.png
ASW0009ci0  0.0000140  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a788.png
ASW0009b26  0.0000481  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a03e.png
ASW0004q57  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219035d5b.png
ASW0006241  0.9999996  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045031.png
ASW0004106  0.9999658  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902de16.png
ASW0002lvv  0.0000113  26       http://spacewarps.org/subjects/standard/5183f151e4bb21021901db4b.png
ASW0000n2b  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190074c3.png
ASW00025ql  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901898d.png
ASW0007v0r  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190598cb.png
ASW0007yu5  0.0000311  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ac1d.png
ASW0007j5s  0.0000057  47       http://spacewarps.org/subjects/standard/5183f151e4bb210219055cc0.png
ASW0008kli  0.0000008  7       http://spacewarps.org/subjects/standard/5183f151e4bb210219061a46.png
ASW0005hq8  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903e900.png
ASW00007ls  0.0001785  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002680.png
ASW00033fo  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219023424.png
ASW0003hvf  0.0000082  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219027d3b.png
ASW0007xrs  0.9787918  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a6b8.png
ASW0004bmj  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190313db.png
ASW0007xrp  0.0000858  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a6b5.png
ASW000092m  0.7487315  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002dee.png
ASW0009bcm  0.0000695  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a1b6.png
ASW0008ko0  0.0000826  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219061aa0.png
ASW000149i  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900cbd6.png
ASW0002gbf  0.0000003  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901bf1b.png
ASW0007t15  0.0237907  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219058eb9.png
ASW0001vy9  0.0000387  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219015801.png
ASW0002e46  0.0000002  36       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b3f6.png
ASW0007rre  0.0000002  32       http://spacewarps.org/subjects/standard/5183f151e4bb21021905884a.png
ASW00050xz  0.6916451  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219039407.png
ASW0000trj  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190096af.png
ASW0007rv1  0.0000057  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190588cd.png
ASW0008f28  0.0000007  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905fe40.png
ASW0008a3l  0.0001620  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905e521.png
ASW0002urk  0.0488540  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219020840.png
ASW0006u9c  0.0000009  38       http://spacewarps.org/subjects/standard/5183f151e4bb21021904deb0.png
ASW0007e08  0.9999808  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190542a8.png
ASW0002ntt  0.0000014  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e521.png
ASW0001zbt  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219016919.png
ASW0005ks6  0.0000001  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f876.png
ASW0007w3w  0.0010457  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219059e4c.png
ASW00011rg  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bf2c.png
ASW00088gq  0.0000820  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905dcda.png
ASW0007zou  0.0002100  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905b06e.png
ASW0004ief  0.0052495  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219033627.png
ASW00085cp  0.0000127  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905cd19.png
ASW0002ajn  0.0002352  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a1e3.png
ASW0001hsu  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901105e.png
ASW0007t3d  0.0000023  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219058f09.png
ASW0005lxc  0.0000002  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021903fe40.png
ASW00086is  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d304.png
ASW0009ao3  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e43.png
ASW0001m1a  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190125ce.png
ASW00077ew  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219052148.png
ASW0006nav  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904bb77.png
ASW0000d9n  1.0000000  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900432b.png
ASW0005x3n  0.8712901  30       http://spacewarps.org/subjects/standard/5183f151e4bb2102190436d3.png
ASW0006bnm  0.0000009  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219048082.png
ASW0004668  0.0008972  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902f840.png
ASW00043hv  0.0000032  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902eab3.png
ASW00097p0  0.0000003  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219068f34.png
ASW0005021  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219038f89.png
ASW0005xdp  0.9712844  30       http://spacewarps.org/subjects/standard/5183f151e4bb21021904383d.png
ASW00042nd  0.0000094  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902e669.png
ASW0005kdh  0.9511470  33       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f665.png
ASW0000thp  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900954d.png
ASW00048dm  0.0000055  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903036a.png
ASW0004nah  0.0012411  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219034ee9.png
ASW0007xad  0.0000134  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a445.png
ASW0008wip  0.0001381  3       http://spacewarps.org/subjects/standard/5183f151e4bb2102190656a1.png
ASW00083ee  0.0001324  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c336.png
ASW0002e7v  0.0000008  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b47b.png
ASW00011ls  0.9999313  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900be60.png
ASW00069ov  0.0000002  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021904768f.png
ASW0005n6v  0.0000001  39       http://spacewarps.org/subjects/standard/5183f151e4bb2102190404a7.png
ASW00093y9  0.0000343  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219067c41.png
ASW0004ktu  0.0016855  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034272.png
ASW00047n4  0.0000009  40       http://spacewarps.org/subjects/standard/5183f151e4bb21021902ffb0.png
ASW0008ral  0.0000212  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219063c2d.png
ASW00016rk  0.0000130  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d880.png
ASW0004nan  0.9999999  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219034eef.png
ASW00024hn  0.0000170  48       http://spacewarps.org/subjects/standard/5183f151e4bb21021901833b.png
ASW0009cli  0.0000324  6       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a806.png
ASW0009cld  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a801.png
ASW000993u  0.0000308  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906965a.png
ASW0008b45  0.0000333  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ea45.png
ASW0002y3x  0.0000580  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902192d.png
ASW0006tyw  0.0000003  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021904dd38.png
ASW0007iwp  0.0636177  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219055b79.png
ASW0006ioa  0.0000007  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a40a.png
ASW0003o4y  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219029cf2.png
ASW0002571  0.0000002  40       http://spacewarps.org/subjects/standard/5183f151e4bb2102190186cd.png
ASW0009cib  0.9609945  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a793.png
ASW000695j  0.0001196  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190473d7.png
ASW0000isd  0.0000005  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219005f1d.png
ASW0001747  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900da47.png
ASW0000btm  0.0000006  33       http://spacewarps.org/subjects/standard/5183f151e4bb210219003bda.png
ASW0005nxw  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040874.png
ASW0008l9g  0.0000575  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219061da4.png
ASW0001v2y  0.0000005  38       http://spacewarps.org/subjects/standard/5183f151e4bb21021901539a.png
ASW0003s0m  0.0002716  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021902b096.png
ASW0007lgr  0.5009685  43       http://spacewarps.org/subjects/standard/5183f151e4bb21021905686b.png
ASW0004hqn  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190332cf.png
ASW00048c0  0.0001633  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219030330.png
ASW0004afn  0.0000008  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219030dd3.png
ASW0003cpv  0.0000001  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219026323.png
ASW0008flo  0.0000482  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190600fc.png
ASW0002691  0.0000006  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219018c25.png
ASW00067jw  0.0000003  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219046bbc.png
ASW00082zd  0.0000221  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c119.png
ASW0009br2  0.0000001  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3be.png
ASW0001goz  0.0000005  16       http://spacewarps.org/subjects/standard/5183f151e4bb210219010ac3.png
ASW0001goy  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219010ac2.png
ASW0003mb7  0.9966830  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190293b3.png
ASW0006z8b  0.0000001  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021904f7db.png
ASW0002ta5  0.0000240  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190200bd.png
ASW0001lb5  0.0002586  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219012221.png
ASW0005mdw  0.9981406  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219040094.png
ASW00048ak  0.0000347  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190302fc.png
ASW0002ly7  0.0000001  51       http://spacewarps.org/subjects/standard/5183f151e4bb21021901db9f.png
ASW00088ar  0.0000064  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905dc03.png
ASW00082dm  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905be0a.png
ASW0007fsl  0.0000003  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219054bb5.png
ASW0004ssz  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219036ad3.png
ASW00038kp  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219024e29.png
ASW0006umr  0.0000132  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021904e093.png
ASW00081d4  0.0000397  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905b8e8.png
ASW000913l  0.0000435  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219066dd1.png
ASW0005m2u  0.0000002  40       http://spacewarps.org/subjects/standard/5183f151e4bb21021903ff06.png
ASW000256x  0.0003056  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190186c9.png
