# zooid     P          Nclass  image
ASW0002d91  0.0000012  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901af95.png
ASW00086sa  0.3771849  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d45a.png
ASW0004nhm  0.2894519  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034fea.png
ASW000545g  0.0357538  42       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a444.png
ASW0000boq  0.0053171  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219003b2a.png
ASW0000yd5  0.1905206  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900adf9.png
ASW0002rl1  0.0056661  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f825.png
ASW0002n82  0.0011496  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e212.png
ASW00064a7  0.0646783  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045b2f.png
ASW0000ucl  0.1315804  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190099a5.png
ASW0007g03  0.0000037  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219054cc3.png
ASW000670r  0.0318097  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904690b.png
ASW00055uo  0.1379844  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903ace0.png
ASW0000thn  0.0000008  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900954b.png
ASW0004pmp  0.4117740  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219035ac1.png
ASW0000klj  0.0077944  43       http://spacewarps.org/subjects/standard/5183f151e4bb210219006847.png
ASW0006bve  0.2643476  48       http://spacewarps.org/subjects/standard/5183f151e4bb21021904819a.png
ASW0005897  0.0000002  28       http://spacewarps.org/subjects/standard/5183f151e4bb21021903b90b.png
ASW0003k4w  0.0674091  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190288b0.png
ASW0000sbx  0.0017813  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219008f6d.png
ASW0000vpf  0.2609272  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a083.png
ASW0004x1a  0.0000001  42       http://spacewarps.org/subjects/standard/5183f151e4bb21021903803e.png
ASW0006frk  0.0590290  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219049550.png
ASW0009cdh  0.0000720  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a6e5.png
ASW0006wpc  0.4778529  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904eb10.png
