# zooid     P          Nclass  image
ASW0007yg0  0.0938801  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905aa20.png
ASW0009d7t  0.2910897  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906ab29.png
ASW0009c2m  0.0083353  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a55e.png
ASW00016vf  0.0501421  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d90b.png
ASW0006ir2  0.1300513  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a46e.png
ASW0009bo3  0.0870966  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a353.png
ASW0005n4k  0.0146664  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040454.png
ASW0002jv7  0.1942569  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d113.png
ASW0004vom  0.3269839  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219037966.png
ASW0009cuw  0.0260232  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a958.png
ASW0004fpd  0.0486900  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219032881.png
ASW0003qud  0.1043804  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aaa5.png
ASW0004zab  0.0378470  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219038ba3.png
ASW0005fyb  0.1151020  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903e003.png
ASW0003wkd  0.1103798  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c79d.png
ASW0000v1g  0.0020307  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219009d24.png
ASW0004gtk  0.0071043  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219032e28.png
ASW00099j6  0.0908299  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069882.png
ASW0002bmc  0.9121126  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a754.png
ASW0008jcf  0.9982471  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190613ef.png
ASW00039io  0.1651569  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190252f0.png
ASW0002xz3  0.0201830  40       http://spacewarps.org/subjects/standard/5183f151e4bb21021902187f.png
ASW00011xk  0.0033017  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c008.png
ASW0002b9r  0.0013663  44       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a58f.png
ASW00009i3  0.3227759  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900301b.png
ASW00050sk  0.8167052  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219039344.png
ASW00092ed  0.1014613  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219067465.png
ASW0008gbh  0.1174984  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906049d.png
ASW0002f0v  0.0900920  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b88f.png
ASW0001go4  0.0060447  43       http://spacewarps.org/subjects/standard/5183f151e4bb210219010aa4.png
ASW0005ms2  0.7411338  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040292.png
ASW0005s21  0.1024303  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041d49.png
ASW0006jj6  0.0602361  47       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a862.png
ASW0005hxf  0.0000767  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021903ea03.png
ASW0000l8e  0.0759934  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219006b7e.png
ASW00019co  0.0388589  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e598.png
ASW0007rj4  0.0600709  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219058720.png
ASW0009bfx  0.0174056  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a22d.png
ASW0005kad  0.9974371  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f5f5.png
ASW0001sqw  0.4972651  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190147c8.png
ASW00045cw  0.1314198  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902f420.png
ASW0001lc0  0.0811763  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219012240.png
ASW00007s4  0.1050473  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219002764.png
ASW0001hap  0.0000022  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219010dd1.png
ASW0003w22  0.2067465  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c50a.png
ASW0001l13  0.0807752  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190120b7.png
ASW0007d09  0.0070748  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219053d99.png
ASW00048uv  0.0868899  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190305d7.png
ASW0004yw0  0.0827101  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190389a0.png
ASW0007w4b  0.2477607  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219059e5b.png
ASW0006i2r  0.8246996  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a103.png
ASW00099dp  0.4400515  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190697bd.png
ASW0006noe  0.7153110  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904bd5e.png
ASW00062bc  0.8445428  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045138.png
ASW0001ac5  0.1737328  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ea95.png
ASW0002c3t  0.0000003  48       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a9c9.png
ASW0003rov  0.2221169  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aeef.png
ASW000284r  0.0340994  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190195ab.png
ASW0003ors  0.6977255  31       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a028.png
ASW0004iaj  0.0002319  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903359b.png
ASW0008uz4  0.1857977  40       http://spacewarps.org/subjects/standard/5183f151e4bb210219064ed0.png
ASW0006kxk  0.0466003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904af78.png
ASW0009ahd  0.0038305  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069d51.png
ASW0009a5e  0.4936480  47       http://spacewarps.org/subjects/standard/5183f151e4bb210219069ba2.png
ASW000339f  0.1226982  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219023343.png
ASW0002c3z  0.2123831  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a9cf.png
ASW0004lah  0.0172974  39       http://spacewarps.org/subjects/standard/5183f151e4bb2102190344c9.png
ASW0000f1h  0.0568332  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219004c25.png
ASW000367c  0.7696619  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219024228.png
ASW0001dk1  0.0496719  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fae1.png
ASW0001eyn  0.6658789  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190101ff.png
ASW0001vzm  0.1097505  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219015832.png
ASW0004hyd  0.5140943  36       http://spacewarps.org/subjects/standard/5183f151e4bb2102190333e5.png
ASW0006f5e  0.1024909  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219049232.png
ASW00016tz  0.0001995  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d8d7.png
ASW0002r06  0.0213536  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f536.png
ASW0005a2e  0.3252670  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903c236.png
ASW00016u0  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d8d8.png
ASW0003cbt  0.1626361  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219026129.png
ASW0002opf  0.1186059  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e993.png
ASW0004lnq  0.2822030  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190346a6.png
ASW0003kik  0.1907481  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028a9c.png
ASW000443u  0.2618760  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902edca.png
ASW00098ed  0.1173299  47       http://spacewarps.org/subjects/standard/5183f151e4bb2102190692c5.png
ASW00008vk  0.3955854  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002cf0.png
ASW0005lka  0.0606972  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903fc6a.png
ASW0001fys  0.2173751  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219010714.png
ASW0000871  0.0340380  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900297d.png
ASW00044gw  0.4786296  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902efa0.png
ASW0002r6u  0.1027505  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f626.png
ASW0005ukh  0.2783594  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219042a01.png
ASW0005ukg  0.1446684  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219042a00.png
ASW0002n8y  0.0496402  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e232.png
ASW0002qm0  0.2964895  39       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f338.png
ASW0009cvm  0.1332721  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a972.png
ASW0001gab  0.0358513  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190108b3.png
ASW0000v4y  0.1159669  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219009da2.png
ASW00001nd  0.0000029  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219000859.png
ASW000086u  0.4948212  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219002976.png
ASW0008vl5  0.0661798  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190651e9.png
ASW000649f  0.1708035  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045b13.png
ASW0001138  0.1463705  43       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bbc4.png
ASW0006ucp  0.0378570  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904df29.png
ASW00042d9  0.7758260  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902e4fd.png
ASW000014h  0.1650105  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190005b1.png
ASW0002ln0  0.0431337  36       http://spacewarps.org/subjects/standard/5183f151e4bb21021901da0c.png
ASW0004nh3  0.4801206  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034fd7.png
ASW0009ans  0.9999700  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e38.png
ASW0002eg6  0.0427547  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b5a6.png
ASW0005w3f  0.2439999  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190431bb.png
ASW0000sjm  0.0581712  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219009082.png
ASW0009anl  0.0352343  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e31.png
ASW0002owo  0.6490197  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ea98.png
ASW0006ghy  0.0779035  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219049906.png
ASW000254g  0.2881216  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219018670.png
